function,time,time2,Good_J,Good_NJ,Bad_J,Bad_NJ,Nat_J,Nat_NJ
construct_mail==18==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/emailit/api.py,0.002,0.001,0,1,0,1,0,2
bootstrap_form==302==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/bootstrap3/templatetags/bootstrap3.py,0.002,0.002,0,0,0,1,0,3
is_pre_authorized==191==/home/seasun/jit_test/application/saleor/saleor/order/models.py,0.002,0.002,0,0,0,1,0,3
deserialize_messages==46==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/messages/storage/session.py,0.002,0.002,0,0,2,0,0,2
<dictcomp>==165==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/templatetags/i18n.py,0.002,0.001,0,2,1,0,0,1
minute==1437==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/datetime.py,0.002,0.003,0,0,0,2,0,2
<genexpr>==1876==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py,0.002,0.002,0,0,1,0,1,2
_as_sql==1139==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py,0.002,0.001,0,1,0,1,0,2
value_from_datadict==510==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/widgets.py,0.002,0.002,0,0,1,1,0,2
login==13==/home/seasun/jit_test/application/saleor/saleor/registration/views.py,0.002,0.001,0,2,0,1,0,1
walk_to_end==226==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/regex_helper.py,0.002,0.026,0,0,3,1,0,0
get_prep_value==1828==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/__init__.py,0.002,0.002,0,0,0,0,1,3
get_block==42==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/loader_tags.py,0.002,0.016,0,0,1,1,1,1
parse_type==494==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/parser.py,0.002,0.001,0,2,0,0,0,2
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/cache/__init__.py,0.002,0.004,0,0,0,4,0,0
__iter__==152==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py,0.002,0.026,0,0,0,3,0,1
fake_init==13==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/social_django/__init__.py,0.002,0.001,0,2,1,0,0,1
heartbeat==52==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/gunicorn/workers/gtornado.py,0.002,0.001,0,2,1,0,0,1
encoded_header_len==332==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/email/charset.py,0.002,0.001,0,1,0,3,0,0
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphene/types/typemap.py,0.002,0.001,0,2,0,2,0,0
get_fragment_type==30==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/validation/rules/possible_fragment_spreads.py,0.002,0.002,1,0,0,2,0,1
__init__==333==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/ast.py,0.002,0.001,0,1,0,1,0,2
<genexpr>==86==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/cache.py,0.002,0.001,0,3,0,0,0,1
is_shipping_required==26==/home/seasun/jit_test/application/saleor/saleor/cart/models.py,0.002,0.001,0,1,1,1,0,1
func==31==/home/seasun/jit_test/application/saleor/saleor/checkout/views/validators.py,0.002,0.002,0,0,0,1,0,3
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/views/generic/dates.py,0.002,0.002,0,0,0,1,0,3
pretty_name==19==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/utils.py,0.002,0.001,0,1,0,0,1,2
get_current==55==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/sites/models.py,0.002,0.001,0,1,0,1,0,2
to_python==266==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/fields.py,0.002,0.003,0,0,1,3,0,0
clear_deferred_loading==1749==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py,0.002,0.002,0,0,1,0,0,3
func==94==/home/seasun/jit_test/application/saleor/saleor/cart/utils.py,0.002,0.002,0,1,0,1,0,2
_handle_text==172==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/email/generator.py,0.002,0.000,0,4,0,0,0,0
autodiscover==185==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/versatileimagefield/registry.py,0.002,0.000,0,4,0,0,0,0
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/xmlutils.py,0.002,0.001,0,4,0,0,0,0
<lambda>==97==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/smartif.py,0.002,0.002,0,1,0,0,1,2
get_delivery_total==166==/home/seasun/jit_test/application/saleor/saleor/order/models.py,0.002,0.002,0,0,1,1,0,2
change_status==81==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/payments/models.py,0.002,0.002,0,0,0,1,0,3
_fn==366==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/mptt/models.py,0.002,0.002,0,0,1,0,0,3
dictvalue==60==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/cache.py,0.002,0.001,0,2,0,0,0,2
count==152==/home/seasun/jit_test/application/saleor/saleor/cart/models.py,0.002,0.001,0,2,0,1,0,1
__init__==12==/home/seasun/jit_test/application/saleor/saleor/registration/forms.py,0.002,0.001,0,1,0,1,0,2
get_form==22==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/payments/dummy/__init__.py,0.002,0.002,0,0,0,1,0,3
_parse_expressions==141==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/expressions.py,0.002,0.002,0,1,1,0,1,1
render_value==158==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/templatetags/i18n.py,0.002,0.002,0,0,0,0,1,3
is_checked==672==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/widgets.py,0.002,0.001,0,3,0,0,1,0
get_internal_type==2363==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/__init__.py,0.002,0.002,1,1,1,0,0,1
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/utils/base.py,0.002,0.002,0,0,0,0,0,4
build_preprocessors==16==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/markdown/preprocessors.py,0.002,0.023,0,1,0,1,0,2
build_parser==163==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/markdown/__init__.py,0.002,0.014,0,1,0,2,0,1
tzinfo==1452==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/datetime.py,0.002,0.001,2,2,0,0,0,0
render_errors==6==/home/seasun/jit_test/application/saleor/saleor/core/utils/form_renderer.py,0.002,0.001,0,1,1,0,0,2
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/migrations/operations/models.py,0.002,0.002,0,3,0,0,0,1
process_messages==33==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/messages/storage/cookie.py,0.002,0.002,0,0,1,0,0,3
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/oauthlib/oauth1/rfc5849/endpoints/__init__.py,0.002,0.002,0,1,0,2,0,1
append==233==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/email/header.py,0.002,0.001,0,2,0,1,0,1
enter_FragmentDefinition==18==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/validation/rules/no_fragment_cycles.py,0.002,0.002,0,0,1,1,0,2
get_total==156==/home/seasun/jit_test/application/saleor/saleor/order/models.py,0.002,0.002,0,0,1,0,0,3
__init__==186==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/models.py,0.002,0.002,0,0,0,0,0,4
get_descendants==564==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/mptt/models.py,0.002,0.002,0,0,1,0,0,3
__repr__==238==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/pytz/__init__.py,0.002,0.001,1,1,0,0,1,1
indent==198==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/views/i18n.py,0.002,0.002,0,0,0,2,0,2
enter_NamedType==29==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/validation/rules/known_type_names.py,0.002,0.001,0,1,1,1,1,0
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/satchless/__init__.py,0.002,0.010,0,2,0,1,0,1
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/sessions/models.py,0.002,0.002,0,2,0,1,0,1
fetch_returned_insert_id==154==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/base/operations.py,0.002,0.001,0,2,1,0,0,1
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/views/generic/__init__.py,0.002,0.002,0,2,0,1,0,1
get_product_attributes_data==207==/home/seasun/jit_test/application/saleor/saleor/product/utils.py,0.002,0.001,0,2,0,0,0,2
__init__==20==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/social_core/backends/base.py,0.002,0.001,0,3,0,0,1,0
get_related_updates==155==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/subqueries.py,0.002,0.001,0,1,0,0,1,2
add==144==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/messages/storage/base.py,0.002,0.001,0,2,0,1,0,1
resolve_products==118==/home/seasun/jit_test/application/saleor/saleor/graphql/api.py,0.002,0.002,0,0,0,1,0,3
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/messages/storage/cookie.py,0.002,0.000,0,4,0,0,0,0
is_shipping_required==199==/home/seasun/jit_test/application/saleor/saleor/order/models.py,0.002,0.002,0,0,1,0,1,2
__reduce__==72==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/functional.py,0.002,0.001,1,1,0,0,0,2
<module>==3==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphene/types/__init__.py,0.002,0.000,0,3,0,0,0,1
price_range_as_dict==225==/home/seasun/jit_test/application/saleor/saleor/product/utils.py,0.002,0.001,0,3,0,0,0,1
__setitem__==151==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/sre_parse.py,0.002,0.002,0,0,2,0,0,2
select_related==845==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py,0.002,0.001,0,2,0,0,1,1
read_number==225==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/lexer.py,0.002,0.020,0,0,1,2,0,1
resolve_expression==17==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/aggregates.py,0.002,0.001,0,2,1,0,0,1
get_address_form_class==136==/home/seasun/jit_test/application/saleor/saleor/userprofile/i18n.py,0.002,0.001,0,2,0,1,0,1
get_internal_type==1003==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/__init__.py,0.002,0.001,1,2,0,0,1,0
sensitive_post_parameters_wrapper==65==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/views/decorators/debug.py,0.002,0.001,0,3,0,1,0,0
parse_fragment_name==389==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/parser.py,0.002,0.001,0,2,0,1,1,0
_mpttfield==391==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/mptt/models.py,0.002,0.001,0,1,1,0,0,2
message==303==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/mail/message.py,0.002,0.001,0,1,0,1,0,2
delete==97==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/sessions/backends/db.py,0.002,0.001,0,2,0,0,1,1
clean==186==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/auth/forms.py,0.001,0.001,0,0,0,1,0,3
loads==95==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/signing.py,0.001,0.001,0,0,0,2,0,2
parse_operation_definition==219==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/parser.py,0.001,0.001,0,0,0,2,0,2
_get_queryset==59==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/shortcuts.py,0.001,0.001,0,0,1,1,0,2
decorator==18==/home/seasun/jit_test/application/saleor/saleor/order/utils.py,0.001,0.002,0,0,0,4,0,0
getquoted==98==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/adapters.py,0.001,0.016,0,0,0,2,0,2
<genexpr>==317==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/http/request.py,0.001,0.001,0,0,1,0,0,3
media==451==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/forms.py,0.001,0.001,0,0,1,2,0,1
<genexpr>==233==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/postgresql/operations.py,0.001,0.001,0,0,1,0,0,3
<module>==1==/home/seasun/jit_test/application/saleor/saleor/dashboard/category/views.py,0.001,0.002,0,3,0,1,0,0
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/requests/packages/urllib3/connection.py,0.001,0.001,0,1,0,1,0,2
contribute_to_class==674==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/__init__.py,0.001,0.002,0,0,0,4,0,0
__call__==194==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/validators.py,0.001,0.001,0,0,1,0,0,3
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/boundfield.py,0.001,0.002,0,0,0,3,0,1
__len__==40==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/datastructures.py,0.001,0.001,0,0,0,1,0,3
_class_escape==242==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/sre_parse.py,0.001,0.002,0,0,3,0,1,0
logout==20==/home/seasun/jit_test/application/saleor/saleor/registration/views.py,0.001,0.001,0,0,0,2,0,2
contains_unavailable_variants==27==/home/seasun/jit_test/application/saleor/saleor/cart/utils.py,0.001,0.001,0,0,0,1,0,3
<lambda>==49==<string>,0.001,0.001,0,0,0,2,0,2
isBlockLevel==87==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/markdown/util.py,0.001,0.025,0,0,0,3,0,1
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/error/base.py,0.001,0.001,0,0,0,0,0,4
aggregate==330==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py,0.001,0.001,0,0,0,2,0,2
_isinteger==2786==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py,0.001,0.001,0,0,0,2,0,2
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/admin/filters.py,0.001,0.002,0,0,0,4,0,0
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/cssutils/css/cssstylesheet.py,0.001,0.002,0,1,0,3,0,0
__init__==19==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/markdown/odict.py,0.001,0.001,0,0,0,1,0,3
__init__==609==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/type/definition.py,0.001,0.001,0,0,1,0,0,3
view==61==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/views/generic/base.py,0.001,0.001,0,0,1,0,0,3
_code==552==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/sre_compile.py,0.001,0.002,0,0,0,4,0,0
leave_Document==21==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/validation/rules/no_unused_fragments.py,0.001,0.036,0,0,1,2,0,1
category_index==112==/home/seasun/jit_test/application/saleor/saleor/product/views.py,0.001,0.001,0,0,1,1,0,2
test==322==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/markdown/blockprocessors.py,0.001,0.007,0,0,1,1,0,2
<module>==2==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/localtime/__init__.py,0.001,0.001,0,0,0,3,0,1
__init__==833==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/fields.py,0.001,0.001,0,0,0,1,0,3
modify_insert_params==588==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/base/operations.py,0.001,0.001,0,0,1,0,0,3
execute_operation==75==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/execution/executor.py,0.001,0.001,0,0,1,1,0,2
<module>==1==/home/seasun/jit_test/application/saleor/saleor/dashboard/shipping/views.py,0.001,0.000,0,2,0,2,0,0
<genexpr>==59==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/deletion.py,0.001,0.001,0,0,1,0,0,3
enter_FragmentDefinition==18==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/validation/rules/fragments_on_composite_types.py,0.001,0.003,0,0,1,2,1,0
get_db_prep_save==67==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django_prices/models.py,0.001,0.001,0,0,1,0,0,3
forbid_multi_line_headers==87==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/mail/message.py,0.001,0.001,0,0,0,1,0,3
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related.py,0.001,0.002,0,0,0,4,0,0
find_module==175==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/gunicorn/six.py,0.001,0.003,0,0,3,1,0,0
<module>==14==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babeldjango/templatetags/babel.py,0.001,0.013,0,0,0,3,0,1
__mod__==155==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/functional.py,0.001,0.001,0,0,0,2,0,2
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/rest_framework/utils/field_mapping.py,0.001,0.001,0,2,0,0,0,2
validate_shipping_address==17==/home/seasun/jit_test/application/saleor/saleor/checkout/views/validators.py,0.001,0.001,0,0,0,1,0,3
enter_FragmentDefinition==15==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/validation/rules/unique_fragment_names.py,0.001,0.001,0,0,2,1,0,1
set_output_charset==314==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/gettext.py,0.001,0.001,0,0,0,2,0,2
__init__==195==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/sre_parse.py,0.001,0.001,0,0,1,1,0,2
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/graphql.py,0.001,0.001,0,0,0,0,0,4
__init__==579==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/type/definition.py,0.001,0.001,0,0,1,1,0,2
get_total==98==/home/seasun/jit_test/application/saleor/saleor/shipping/models.py,0.001,0.001,0,0,0,2,0,2
_get_new_session_key==160==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/sessions/backends/base.py,0.001,0.021,0,0,0,3,0,1
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/signing.py,0.001,0.002,0,0,0,2,0,2
check_password==36==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/auth/hashers.py,0.001,0.001,0,0,0,1,0,3
insert_values==190==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/subqueries.py,0.001,0.001,0,0,0,1,0,3
__init__==211==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/visitor.py,0.001,0.001,0,0,1,0,0,3
check_quantity==230==/home/seasun/jit_test/application/saleor/saleor/product/models.py,0.001,0.001,0,0,1,0,0,3
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/visitor.py,0.001,0.001,0,3,0,0,0,1
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/postgres/fields/array.py,0.001,0.004,0,0,0,4,0,0
exec_==689==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/six.py,0.001,0.000,0,4,0,0,0,0
get_related_klass_infos==660==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/compiler.py,0.001,0.001,0,0,0,0,1,3
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related_lookups.py,0.001,0.003,0,1,0,1,0,2
__str__==34==/home/seasun/jit_test/application/saleor/saleor/shipping/models.py,0.001,0.001,0,0,0,1,0,3
relabel_aliases==121==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/where.py,0.001,0.001,0,0,0,1,0,3
are_identical==22==/home/seasun/jit_test/application/saleor/saleor/userprofile/models.py,0.001,0.001,0,0,0,1,0,3
get_by_natural_key==47==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/auth/base_user.py,0.001,0.001,0,0,0,1,0,3
clean==53==/home/seasun/jit_test/application/saleor/saleor/cart/forms.py,0.001,0.001,0,0,1,1,0,2
leave_OperationDefinition==136==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/utils/type_info.py,0.001,0.001,0,0,2,0,0,2
__init__==65==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/deletion.py,0.001,0.001,0,0,1,1,0,2
__init__==257==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/ast.py,0.001,0.001,0,0,0,1,0,3
__init__==314==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/validators.py,0.001,0.002,0,0,1,0,2,1
data_received==223==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/httpserver.py,0.001,0.001,0,0,0,2,0,2
parse_body==186==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphene_django/views.py,0.001,0.001,0,0,0,1,0,3
__init__==35==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/validation/validation.py,0.001,0.001,0,0,1,1,0,2
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/migrations/operations/__init__.py,0.001,0.001,0,0,0,3,0,1
test==428==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/markdown/blockprocessors.py,0.001,0.006,0,0,0,2,1,1
_format_sign==6156==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py,0.001,0.001,0,0,0,1,0,3
parse_variable_definition==272==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/parser.py,0.001,0.001,0,0,0,1,0,3
__init__==73==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/sre_parse.py,0.001,0.001,0,0,1,0,0,3
assign==915==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/inspect.py,0.001,0.001,0,0,0,2,0,2
_wrapped_view_func==55==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/views/decorators/cache.py,0.001,0.001,0,0,0,1,0,3
parse_variable==283==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/parser.py,0.001,0.001,0,0,0,1,0,3
<module>==2==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/openid/association.py,0.001,0.002,0,1,0,1,0,2
rotate_token==97==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/middleware/csrf.py,0.001,0.001,0,0,0,2,0,2
add==81==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/deletion.py,0.001,0.001,0,0,1,1,0,2
login==68==/home/seasun/jit_test/application/saleor/saleor/checkout/views/__init__.py,0.001,0.001,0,0,0,1,0,3
delete==129==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/cache/backends/locmem.py,0.001,0.001,0,0,0,1,0,3
enter_Argument==18==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/validation/rules/unique_argument_names.py,0.001,0.001,0,0,2,1,1,0
__hash__==595==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/base.py,0.001,0.001,0,0,0,2,0,2
__new__==152==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/widgets.py,0.001,0.001,0,0,0,0,0,4
as_sql==370==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/expressions.py,0.001,0.001,0,0,1,0,0,3
delete==66==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/sessions/backends/cached_db.py,0.001,0.001,0,0,0,2,0,2
_resolve_output_field==244==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/expressions.py,0.001,0.001,0,0,1,0,0,3
pbkdf2==126==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/crypto.py,0.001,0.001,0,0,0,1,0,3
__init__==49==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/markdown/treeprocessors.py,0.001,0.001,0,0,0,0,0,4
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/__init__.py,0.001,0.005,0,1,0,2,0,1
savepoint==300==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/base/base.py,0.001,0.001,0,0,1,1,0,2
__init__==11==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphene_django/debug/middleware.py,0.001,0.018,0,0,0,1,1,2
